caseid,327a,327b,327d,330a,330b,330c,331a,331b,331d,332a,332b,332c,332d,332e,332f,332g,333a,333b,333c,333d,334a,334b,334c,334d,334e,334f,334g,334h,355a,355e
1246402981,A,A,B,A,A,B,B,A,A,B,A,A,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A
1243819879,B,A,A,A,A,B,A,A,B,A,B,B,B,B,B,B,A,A,A,A,B,A,A,B,A,A,B,A,A,A
1232593445,B,A,A,A,B,A,B,A,A,B,B,B,A,B,B,B,B,B,B,B,A,B,A,B,A,B,B,A,B,B
1238835965,A,A,A,B,B,B,A,B,B,A,A,B,B,B,B,B,A,A,A,A,B,A,B,A,A,A,B,A,A,B
1237465331,A,A,A,A,A,B,A,A,B,A,B,B,B,B,B,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A
1236786909,A,A,A,A,A,B,A,A,B,A,B,B,B,B,B,B,A,A,A,A,A,A,A,B,A,A,A,A,A,A
1240352297,A,A,A,B,A,B,A,A,A,A,B,B,A,B,B,A,A,A,A,A,A,A,A,B,A,A,B,A,A,A
1242860853,B,A,B,A,A,B,A,A,A,A,A,A,B,A,B,B,B,B,B,B,A,B,A,B,A,A,B,A,B,B
1246594737,B,A,A,A,B,A,B,A,A,B,A,A,A,A,B,B,B,B,B,B,B,A,A,B,B,A,B,B,B,B
1242387381,B,A,B,A,B,B,B,A,A,B,A,A,A,B,A,B,B,B,B,B,B,B,A,B,B,B,A,B,B,B
1237559487,B,A,A,A,B,A,B,A,A,B,A,B,A,A,B,B,B,B,B,B,B,A,A,B,B,A,B,B,B,B
1237955145,B,A,A,A,B,A,A,A,A,B,A,A,A,A,B,A,B,B,B,B,A,B,A,B,B,B,B,B,B,B
1244870453,A,A,B,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,B,B,B,B
1256295341,B,A,A,A,B,A,B,A,A,B,A,A,A,B,B,A,B,B,B,B,B,A,A,B,B,B,B,A,B,B
1240349689,A,A,A,B,A,B,A,A,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,A,B,A,A,A,A,A
1238943343,B,A,A,A,B,B,B,A,A,B,A,A,A,A,B,B,B,A,B,B,B,B,B,B,B,B,B,B,B,B
1239677113,B,A,B,A,B,A,B,A,B,B,B,A,A,A,B,B,B,B,A,B,A,A,A,B,B,A,B,A,B,B
1242454599,B,B,A,A,B,A,B,A,A,B,A,A,A,A,B,B,B,B,B,B,A,A,A,B,A,A,B,A,B,B
1244729431,B,A,B,A,B,A,B,A,A,A,B,A,A,A,B,B,B,B,B,B,B,B,A,B,B,B,B,A,B,B
1237180573,A,A,B,B,A,B,B,A,A,B,A,A,A,A,B,A,A,B,B,B,A,A,B,A,A,A,B,A,B,B
1242680297,A,A,A,B,A,B,A,B,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A
1243598207,B,A,A,A,B,A,B,A,A,B,A,A,A,A,A,A,B,B,B,B,B,A,A,B,B,A,A,A,B,B
1232890971,B,B,A,A,B,B,B,A,A,B,A,A,A,A,B,A,B,B,B,B,B,B,A,B,B,A,B,B,B,B
1256153545,B,A,A,A,B,A,B,A,A,B,A,A,A,A,B,B,B,B,B,B,B,B,A,B,B,B,B,B,B,B
1234692335,A,A,A,B,A,B,A,B,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A
1242429051,B,B,A,A,B,A,B,A,A,B,A,A,A,A,B,A,B,B,B,B,A,A,A,B,B,B,B,A,B,B
1248444041,B,A,B,B,A,B,B,A,A,A,B,B,A,A,B,A,A,A,A,A,B,A,A,B,A,A,A,A,A,B
1236762371,A,A,A,B,A,B,A,A,A,A,B,B,B,B,B,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A
1242965669,A,A,A,B,A,B,A,B,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A
1246577709,B,A,A,A,B,A,B,A,A,B,A,A,A,A,B,B,B,B,B,B,B,A,A,B,B,B,A,B,B,B
1239076509,A,A,B,B,A,B,B,B,B,A,A,A,B,B,A,A,A,A,A,B,A,A,A,A,A,A,B,A,B,B
1239926521,B,A,A,A,A,B,B,A,A,B,A,A,A,A,B,B,A,A,A,A,B,A,A,B,B,A,B,B,A,B
1237526649,B,A,B,B,A,B,A,A,B,A,B,B,B,B,B,B,A,A,A,A,A,A,B,B,A,A,B,A,A,A
1238622721,B,A,A,A,B,A,B,A,A,B,B,A,A,A,A,B,B,B,B,B,A,A,A,B,A,A,B,A,B,B
1238944301,A,A,A,A,B,A,A,A,A,B,A,A,B,B,B,B,B,B,B,A,B,A,B,A,B,A,B,A,B,B
1243709949,A,A,A,B,A,B,A,B,B,A,B,B,B,B,B,A,A,A,A,A,A,A,A,B,A,A,B,B,A,A
1238768881,A,A,A,B,A,A,B,A,A,A,A,A,A,B,B,B,B,A,B,B,A,A,A,B,A,A,A,A,B,A
1237294605,B,A,A,A,B,A,B,A,A,B,A,A,A,A,B,B,B,B,B,B,A,A,A,B,A,A,A,A,B,B
1241206341,A,A,A,B,B,B,A,A,A,A,B,B,B,B,B,A,A,A,A,A,A,A,A,B,B,A,B,B,A,B
1237949669,A,A,A,A,A,B,A,A,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,B,A,A,B,A,A,A
1238768217,B,A,B,B,B,A,B,A,A,B,A,A,A,A,B,A,B,B,B,B,A,A,A,B,B,A,A,B,B,B
1242262373,B,B,A,A,B,A,B,A,A,B,A,A,A,A,B,A,B,B,B,B,B,A,A,B,B,A,A,A,B,B
1235647809,A,A,B,B,A,B,A,A,A,A,B,A,B,B,B,A,A,A,A,B,A,A,A,B,A,A,B,A,A,B
1242970415,B,A,A,A,B,A,B,A,A,B,B,A,A,A,A,B,B,B,B,B,B,A,A,B,B,A,B,B,B,B
1240607105,B,A,A,B,A,B,B,A,A,A,B,B,B,B,A,B,A,A,A,A,A,A,A,B,A,A,A,A,A,A
1235826253,B,A,B,A,B,A,B,A,A,B,A,A,A,A,B,B,B,B,B,B,A,B,A,B,B,B,B,A,B,B
1237564475,A,A,A,B,A,B,A,A,B,A,B,B,B,B,B,A,A,A,A,A,A,A,A,B,A,A,A,A,A,B
1255756307,B,B,A,A,B,A,B,A,A,B,B,A,A,A,A,B,B,B,B,B,B,A,A,B,B,B,B,B,B,B
1239074583,B,A,A,A,B,B,B,A,A,B,A,B,B,A,B,B,B,B,A,B,B,B,A,B,B,B,A,A,B,B
1240738963,A,A,A,A,A,B,A,A,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,B,A,A,A,A,A,B
1238243551,A,A,A,A,A,A,A,A,A,B,A,B,B,B,B,A,A,A,A,B,A,A,A,B,B,A,B,A,A,A
1247685043,A,A,A,B,A,A,A,A,A,A,A,B,B,B,B,B,A,A,A,A,A,A,A,B,A,A,A,A,A,A
1241343997,A,A,A,B,A,B,A,B,B,A,A,B,B,B,B,A,A,A,A,B,A,A,B,A,A,A,A,A,A,A
1240462531,A,A,A,A,B,A,A,A,A,A,B,B,B,B,B,A,B,A,B,A,A,A,A,B,A,A,A,A,A,B
1237830915,A,A,A,A,B,A,A,A,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,A,B,A,B,A,A,B
1237607243,A,A,B,B,A,B,A,A,B,A,B,B,B,B,B,B,A,A,A,A,A,A,A,B,A,A,A,A,A,A
1246796633,B,B,A,A,A,A,A,A,B,B,A,A,A,A,B,B,A,A,B,B,B,A,B,B,A,A,B,A,A,B
1236869491,A,A,A,B,A,A,A,A,A,A,A,B,B,B,B,A,A,A,A,A,A,A,A,B,A,A,B,A,A,A
1232309619,B,A,A,A,B,B,A,A,A,B,B,A,B,A,A,A,B,B,B,B,B,A,A,B,A,B,B,B,B,B
1238288187,A,A,A,B,A,B,A,A,B,A,B,B,B,B,B,A,A,A,A,A,A,A,A,B,A,A,B,A,A,A
1242860899,A,A,A,A,A,B,B,A,B,A,B,B,B,B,B,A,A,A,A,B,A,A,A,B,A,B,B,A,A,B
1238286903,A,A,A,A,A,B,A,A,B,A,B,B,B,B,B,A,A,A,A,A,A,A,A,B,A,A,A,A,A,B
1236121273,B,A,B,A,A,B,A,A,A,B,A,A,A,A,B,B,A,B,A,B,A,A,A,B,A,B,B,A,A,B
1255852895,B,A,A,A,B,A,B,A,A,A,A,B,A,A,B,B,B,B,B,B,B,A,B,B,B,A,A,A,B,B
1241167243,B,A,B,B,B,A,A,A,A,A,A,A,A,A,B,B,B,B,B,A,B,A,A,B,A,A,B,A,B,B
1232898869,A,A,B,A,B,A,B,A,A,B,A,A,A,A,A,B,B,B,B,B,A,A,A,B,B,B,B,B,B,B
1249716459,A,A,B,A,A,B,A,A,B,A,B,B,B,B,A,A,A,B,A,A,B,A,A,B,A,A,B,A,A,A
1243729331,A,A,A,B,A,B,A,A,B,A,B,B,B,B,B,A,A,A,A,B,A,A,B,B,A,A,B,A,A,A
1238847067,B,A,B,A,B,A,B,A,A,A,A,B,A,A,B,B,B,B,B,B,A,A,A,B,B,B,B,B,B,B
1246488663,A,A,B,B,A,B,A,B,A,B,A,A,A,A,B,A,A,A,B,A,A,A,A,B,A,A,A,A,B,A
1240490405,B,A,A,A,B,A,B,A,A,B,A,A,A,A,A,B,B,B,B,B,B,A,A,B,B,A,B,A,B,B
1245176503,B,A,B,B,A,B,A,A,A,A,B,B,B,A,A,B,A,A,A,A,B,A,A,B,A,A,B,B,A,A
1235848073,A,A,A,B,A,B,A,A,B,A,B,B,B,B,B,A,A,B,A,A,A,A,B,B,A,A,B,A,A,A
1242476031,A,A,B,B,A,A,A,A,A,B,A,A,A,A,B,A,A,A,A,A,B,A,A,B,B,A,B,A,B,B
1239708137,A,A,B,A,A,B,A,A,B,B,A,B,B,B,B,A,A,A,A,A,A,A,B,A,A,A,B,A,A,B
1232594091,A,A,A,A,A,B,A,A,B,A,B,B,B,B,B,B,A,A,A,B,A,A,B,B,A,A,A,A,A,B
1242876841,A,A,B,A,A,B,B,A,A,B,A,A,B,B,B,B,A,A,B,B,A,A,B,B,A,A,B,A,A,B
1242505865,A,A,A,A,A,B,A,A,B,A,B,B,B,B,B,A,A,A,A,A,A,A,A,B,A,A,B,A,A,B
1237628605,B,A,A,B,A,B,A,A,B,B,B,B,B,A,B,B,A,A,A,A,A,A,A,B,A,A,B,A,A,B
1252140979,A,A,A,B,A,B,B,A,A,B,B,A,A,A,A,B,B,B,B,B,B,A,A,B,A,A,B,A,B,B
1242455827,B,A,A,A,A,B,A,A,A,B,A,A,B,B,B,A,A,A,B,A,B,A,B,A,B,A,B,B,A,A
1247684847,A,A,A,B,A,B,A,A,B,A,A,A,B,B,B,A,A,A,A,B,A,A,B,B,A,A,A,A,A,A
1236652307,A,A,A,A,B,A,B,A,A,A,B,A,A,A,B,A,A,A,B,A,A,A,A,B,B,A,B,A,B,B
1242918183,B,A,A,A,A,B,A,A,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,A,A,A,B,A,A,A
1243078501,B,B,B,A,A,A,B,A,A,B,A,A,A,A,B,A,B,B,B,A,B,A,A,B,A,B,B,A,B,B
1241574337,A,A,B,A,B,B,B,A,A,A,A,A,B,B,A,B,B,B,A,B,A,A,A,A,A,B,B,A,A,A
1242880519,B,A,B,A,A,B,A,A,A,B,A,A,A,A,B,B,B,B,B,B,B,A,A,B,A,A,B,B,B,B
1255906473,B,B,B,A,B,A,B,A,A,B,A,B,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
1245222715,A,A,A,B,B,A,B,A,A,B,A,B,B,B,B,B,B,A,A,A,B,A,A,B,B,A,B,A,B,B
1240375827,B,A,B,A,B,A,B,A,A,B,B,A,A,A,A,B,B,B,B,B,B,A,A,B,B,B,B,A,B,B
1238081651,B,B,B,A,A,A,A,A,A,B,B,A,A,A,A,B,B,A,B,A,A,A,A,B,A,A,B,A,B,B
1238025939,A,A,B,B,B,B,A,B,B,A,A,B,B,A,A,B,A,A,A,B,A,A,A,B,A,A,B,A,B,B
1236890029,B,A,A,A,B,A,A,A,A,B,B,A,A,A,A,B,B,B,B,A,B,B,A,B,B,B,B,B,B,B
1239083611,A,A,A,A,A,B,A,B,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,A,A,A,A,A,A,B
1237594499,A,A,B,A,A,B,A,A,B,A,B,B,B,B,B,B,A,A,A,A,A,A,B,A,A,A,B,A,A,A
1256015251,B,A,A,A,B,A,B,A,A,B,A,B,A,A,B,A,B,B,B,B,A,A,A,B,B,A,B,B,B,B
1236784167,A,A,A,A,A,B,A,B,B,B,A,B,B,B,B,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A
1235370801,A,A,B,A,B,A,B,A,A,B,A,B,B,B,B,A,B,B,B,B,B,A,A,B,B,B,B,A,B,B
1240190727,A,A,A,A,A,B,A,B,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,B,A,A,A,A,A,B
1238135347,A,A,B,A,A,A,A,A,A,B,B,A,A,A,A,A,A,B,A,B,B,A,A,B,B,B,B,A,B,B
1238167843,B,A,A,A,B,A,B,A,A,B,A,A,A,A,B,A,B,B,B,B,A,A,A,B,B,B,B,A,B,B
1238879619,B,A,A,A,B,A,A,B,B,A,B,A,A,A,B,B,B,B,B,B,A,A,B,B,A,A,A,A,B,B
1242475751,A,A,A,A,A,B,A,B,B,A,B,B,B,B,B,A,A,A,A,A,A,A,A,B,A,A,A,B,A,A
1235207505,B,A,A,A,B,A,B,A,A,B,A,A,A,A,B,B,B,B,B,B,A,A,A,B,B,A,B,A,B,B
1237607495,A,A,B,A,A,B,A,A,A,B,A,A,A,A,B,A,A,B,B,A,A,A,A,B,A,A,B,A,A,B
1236629815,A,A,A,A,B,B,A,A,B,A,B,B,B,B,B,B,A,A,B,B,A,A,B,B,A,A,A,A,A,A
1237025581,B,B,B,A,A,A,B,A,A,A,A,A,B,B,B,A,B,B,B,B,A,A,A,B,A,A,B,A,B,B
1238187283,A,A,A,A,A,B,B,A,B,A,B,B,B,B,B,A,A,A,B,B,A,A,B,B,A,A,A,A,A,B
1243600699,B,A,A,A,B,A,B,A,A,B,A,A,A,A,B,B,B,B,B,B,A,A,A,B,B,B,B,A,B,B
1242818677,A,A,A,B,A,B,A,A,B,A,B,A,B,B,B,A,A,A,A,A,A,A,B,B,A,A,A,A,A,B
1242031217,A,A,A,B,A,B,A,A,A,A,B,B,B,B,B,A,A,A,A,A,B,A,A,B,A,A,B,A,A,A
1237339235,B,A,A,A,B,A,B,A,A,B,A,A,A,A,B,B,B,B,B,B,A,A,A,B,A,A,A,A,B,B
1232892543,B,A,B,A,B,A,B,A,A,B,A,A,B,B,B,B,A,B,B,B,A,A,A,B,B,B,B,A,B,B
1238244917,A,A,A,A,A,A,A,A,B,B,A,A,A,A,B,A,A,A,A,A,B,A,A,B,B,A,B,A,A,B
1237472131,A,A,A,B,A,B,A,A,B,A,A,B,B,A,B,B,A,A,A,B,A,A,A,B,A,A,B,A,A,A
1232537583,A,A,A,B,A,B,A,B,B,A,A,B,B,B,B,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A
1235648741,B,A,B,A,A,A,B,A,A,B,A,A,A,A,B,B,A,A,A,B,B,A,B,B,A,A,B,A,A,B
1245173501,A,A,A,B,A,B,A,A,B,B,A,A,A,A,B,A,A,B,B,A,B,A,A,B,A,A,B,A,B,A
1242239661,A,A,A,B,A,B,A,A,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A
1238217805,B,A,B,A,B,B,A,A,A,A,A,A,B,B,B,B,B,B,B,A,B,A,A,B,A,A,B,A,B,B
1247685089,A,A,A,B,A,B,A,A,B,A,B,B,B,B,B,A,A,A,A,A,A,A,A,B,A,A,A,A,A,B
1242822245,A,A,A,B,A,B,A,B,B,A,A,B,B,B,B,A,A,A,A,A,A,A,B,B,A,A,B,A,A,B
1237597463,A,A,A,A,A,B,A,A,B,B,A,A,B,B,B,A,A,A,A,A,A,A,A,B,A,A,B,A,A,A
1245199191,B,A,B,A,B,A,A,A,A,B,A,A,A,A,B,B,B,B,B,B,B,A,A,B,B,B,B,B,B,B
1239000401,A,A,A,A,A,B,A,A,B,A,B,B,B,B,B,A,A,A,A,B,A,A,B,A,A,A,A,A,A,B
1237125069,A,A,A,B,A,B,A,A,B,A,A,B,B,A,B,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A
1238094413,A,A,A,B,A,B,A,A,B,A,A,A,B,A,B,B,A,A,A,A,A,A,A,B,A,A,B,B,A,A
1235645001,A,A,A,B,A,B,A,B,B,A,B,B,B,B,B,B,A,A,A,A,B,A,B,B,A,A,B,A,A,B
1241138075,B,B,A,A,B,A,B,A,A,B,A,B,A,A,B,A,B,B,B,B,A,A,B,B,B,A,B,A,B,B
1237889131,B,A,A,A,B,A,B,A,A,A,A,A,A,A,B,B,B,B,B,A,A,A,A,B,B,B,B,B,B,B
1237856353,A,A,B,B,A,B,A,A,A,A,A,A,B,B,B,B,A,A,A,A,A,A,A,B,A,A,B,A,A,A
1247684109,A,A,A,A,A,B,A,A,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,A,A,A,B,A,A,A
1238512833,A,A,B,A,A,B,B,A,B,A,B,A,A,B,B,A,A,B,A,A,A,A,B,B,A,A,A,A,B,B
1240375621,B,A,A,A,B,A,A,A,A,B,B,A,A,A,B,A,B,B,B,A,A,A,A,B,B,B,B,B,B,B
1242754539,B,A,B,A,B,A,A,A,A,B,A,B,B,B,B,B,B,B,B,B,B,A,B,B,B,A,B,A,B,B
1237806581,A,A,A,A,B,A,B,A,A,A,B,A,A,B,B,B,B,B,B,B,B,A,A,B,A,A,B,A,B,B
1245395035,B,A,A,A,B,A,B,A,A,B,A,A,A,A,B,B,B,B,B,B,B,A,A,B,A,A,B,A,B,B
1238914565,B,B,A,A,B,A,B,A,A,B,A,A,A,A,B,B,B,B,B,B,B,A,A,B,B,A,B,B,B,B
1239704537,A,A,A,B,A,B,A,A,A,B,A,A,A,A,A,B,A,A,B,A,A,A,B,A,A,A,A,A,A,A
1237401941,B,A,B,A,B,B,A,A,A,B,A,A,A,A,B,A,B,B,B,B,B,A,A,B,A,A,B,A,B,B
1242502701,A,A,A,A,A,B,A,A,B,A,A,B,B,B,B,B,A,B,B,B,A,A,B,A,A,A,B,A,B,A
1240437037,A,A,A,B,B,A,A,A,B,A,B,B,B,B,B,B,A,A,A,A,A,A,B,A,A,A,A,A,A,B
1238939911,A,A,B,B,A,B,B,A,A,B,B,A,A,A,A,B,B,B,B,A,A,A,A,B,A,A,B,A,B,B
1238720839,A,A,B,A,A,B,A,A,A,B,A,B,A,B,B,B,A,A,A,A,A,A,A,B,A,A,B,A,A,B
