,caseid,year__wmode_match,pid3__wmode_match,300_1__wmode_match,300_2__wmode_match,300_3__wmode_match,300_4__wmode_match,302__wmode_match,303__wmode_match,305_1__wmode_match,305_2__wmode_match,305_3__wmode_match,305_4__wmode_match,305_5__wmode_match,305_6__wmode_match,305_7__wmode_match,305_9__wmode_match,305_10__wmode_match,305_11__wmode_match,305_12__wmode_match,305_13__wmode_match,307__wmode_match,309e__wmode_match,309dx_1__wmode_match,309dx_2__wmode_match,309dx_3__wmode_match,309dx_4__wmode_match,309dx_5__wmode_match,309dx_6__wmode_match,309dx_7__wmode_match,309dx_8__wmode_match,310a__wmode_match,310b__wmode_match,320a__wmode_match,320b__wmode_match,320c__wmode_match,327a__wmode_match,327b__wmode_match,327d__wmode_match,330a__wmode_match,330b__wmode_match,330c__wmode_match,331a__wmode_match,331b__wmode_match,331d__wmode_match,332a__wmode_match,332b__wmode_match,332c__wmode_match,332d__wmode_match,332e__wmode_match,332f__wmode_match,332g__wmode_match,333a__wmode_match,333b__wmode_match,333c__wmode_match,333d__wmode_match,334a__wmode_match,334b__wmode_match,334c__wmode_match,334d__wmode_match,334e__wmode_match,334f__wmode_match,334g__wmode_match,334h__wmode_match,355a__wmode_match,355e__wmode_match,363__wmode_match,overall_wmode_match_mean
18,1235567217,True,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,0.7727272727272727
19,1236688157,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,False,True,False,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,0.7575757575757576
20,1255869345,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,True,False,True,False,True,True,True,True,0.7121212121212122
21,1242431703,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,True,False,False,True,0.6515151515151515
22,1237858209,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,False,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,True,True,False,True,False,False,True,True,0.6818181818181818
23,1242787135,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,0.6818181818181818
24,1242429083,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,False,True,True,True,True,False,True,False,0.7272727272727273
25,1249716071,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,False,True,False,False,True,True,True,True,False,True,True,False,True,False,True,True,False,True,True,True,False,True,True,True,True,False,False,True,True,False,True,True,True,True,0.7424242424242424
26,1240087623,True,False,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,True,True,0.803030303030303
27,1237032173,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,True,False,True,False,0.5757575757575758
28,1249863351,True,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,True,True,False,True,True,False,False,True,False,True,True,0.6666666666666666
29,1237908889,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,True,0.7575757575757576
30,1244694681,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,False,True,0.696969696969697
31,1238294423,True,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,True,True,False,True,False,False,False,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,False,False,False,True,0.696969696969697
32,1237400307,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,False,True,True,True,False,True,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,False,0.696969696969697
33,1237464259,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,False,True,False,0.803030303030303
34,1239831951,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,0.7272727272727273
35,1238391153,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,False,False,False,False,True,True,False,True,True,True,True,True,True,False,False,False,True,True,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,0.7272727272727273
36,1239619389,True,False,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,0.696969696969697
37,1239677341,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,True,False,False,False,True,False,True,True,True,True,False,True,False,True,True,True,False,False,True,False,True,0.696969696969697
38,1237561619,True,False,True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,False,False,True,False,False,False,True,False,True,True,True,True,True,False,True,False,True,True,True,0.7424242424242424
39,1246439677,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,False,False,True,False,True,True,True,False,True,True,True,True,False,False,True,True,True,True,False,True,True,0.7424242424242424
40,1245946359,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,True,True,True,False,True,False,False,True,False,True,False,True,True,False,False,True,True,0.7727272727272727
41,1244579131,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,True,True,True,0.7878787878787878
42,1237467169,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,False,False,True,True,False,False,True,True,False,True,True,True,True,0.6060606060606061
43,1255945721,True,False,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.48484848484848486
44,1241126287,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,0.7878787878787878
45,1237703171,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,False,False,False,True,True,True,False,True,True,True,True,False,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,False,True,True,False,0.7424242424242424
46,1241743255,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,False,False,True,True,True,False,True,True,True,False,True,True,False,False,True,True,0.6666666666666666
47,1245222609,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,False,False,False,True,False,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,False,0.7272727272727273
48,1239706641,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,True,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,0.5303030303030303
49,1239707367,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,False,True,False,True,True,True,True,False,False,False,False,True,False,False,True,True,False,True,True,False,False,0.6515151515151515
50,1239155767,True,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,False,True,0.6818181818181818
51,1237498721,True,False,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,False,True,True,0.7272727272727273
52,1242548749,True,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,False,True,True,True,True,True,False,True,0.7727272727272727
53,1241067633,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,0.6666666666666666
54,1237525365,True,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True,True,False,True,True,True,True,True,0.7272727272727273
55,1250157911,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,False,True,True,True,0.6212121212121212
56,1243711257,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,False,False,True,True,True,False,True,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,0.7727272727272727
57,1242237073,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,True,0.6363636363636364
58,1236655675,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,0.8333333333333334
59,1238395021,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,0.7575757575757576
60,1244012401,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,True,False,True,True,True,False,True,True,0.6060606060606061
61,1240169421,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,False,False,False,False,True,True,True,False,True,False,True,True,False,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,True,True,True,False,True,True,0.6818181818181818
62,1240350755,True,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,0.7575757575757576
63,1236583573,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,True,0.5151515151515151
64,1239577159,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,False,True,True,True,True,False,False,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,True,True,True,False,False,True,0.696969696969697
65,1238514437,True,True,True,False,True,True,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,False,False,True,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,True,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,0.6818181818181818
66,1236390527,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,True,True,False,True,False,False,True,0.6363636363636364
67,1237657397,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,False,0.8333333333333334
68,1241021159,True,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,0.7878787878787878
69,1255831079,True,False,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,True,True,False,False,True,False,0.5303030303030303
70,1237646891,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,0.7878787878787878
71,1237330195,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,True,True,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,False,0.5303030303030303
72,1241020639,True,False,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,0.7727272727272727
73,1244450575,True,False,True,True,True,False,False,False,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,False,True,False,True,True,0.7272727272727273
74,1241524999,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,False,True,True,True,True,False,False,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,0.6212121212121212
75,1239655377,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,0.8333333333333334
76,1236632893,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,False,True,True,True,False,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,True,True,False,0.7878787878787878
77,1236208691,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,True,True,False,True,True,0.6515151515151515
78,1245174127,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,0.7727272727272727
79,1237854489,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,0.8333333333333334
80,1255849521,True,True,False,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,0.8787878787878788
81,1241111407,True,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,True,0.5909090909090909
82,1245400015,True,False,True,True,False,True,False,False,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,True,False,True,False,True,False,True,False,False,True,0.5757575757575758
83,1238817005,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,True,True,True,True,True,True,0.6363636363636364
84,1238900081,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,False,False,False,True,False,True,True,True,True,True,False,True,True,True,False,False,True,True,False,True,False,True,True,0.6818181818181818
